Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable,Year_N
29-05-2018,3502.05,3529.9,3544,3488,3523.5,3517.42,1762656,6.20E+14,834822,0.4736,15
30-05-2018,3523.5,3509.05,3533,3482.5,3514.1,3508.9,1889553,6.63E+14,1124217,0.595,15
31-05-2018,3514.1,1734,1759.05,1726.1,1741.05,1742.44,5049371,8.80E+14,3447026,0.6827,15
01-06-2018,1741.05,1754,1757.5,1716.3,1732.45,1742.29,1603856,2.79E+14,924751,0.5766,15
04-06-2018,1732.45,1745,1749,1712.6,1744.25,1730.25,1681483,2.91E+14,928452,0.5522,15
05-06-2018,1744.25,1744,1751.9,1711.15,1721.6,1728.88,2449568,4.24E+14,1492228,0.6092,15
06-06-2018,1721.6,1723,1734.9,1715.2,1725.75,1725.85,2236512,3.86E+14,1573892,0.7037,15
07-06-2018,1725.75,1725,1749,1723.8,1735.55,1738,2414762,4.20E+14,1639426,0.6789,15
08-06-2018,1735.55,1735,1757.3,1735,1747.1,1748.59,2582138,4.52E+14,1640936,0.6355,15
11-06-2018,1747.1,1747.1,1763,1743,1749.7,1752.55,2179378,3.82E+14,1659838,0.7616,15
12-06-2018,1749.7,1757,1785,1753,1781,1773.52,4608875,8.17E+14,3580858,0.7769,15
13-06-2018,1781,1816,1831.65,1798,1824.1,1818.17,5370983,9.77E+14,2862488,0.533,15
14-06-2018,1824.1,1830,1832.3,1784,1787.55,1795.49,3819998,6.86E+14,2405344,0.6297,15
15-06-2018,1787.55,1800,1847.1,1788.6,1840.05,1823.42,9183574,1.67E+15,4247203,0.4625,15
18-06-2018,1840.05,1867.95,1867.95,1822.15,1829,1840.85,4674987,8.61E+14,2287621,0.4893,15
19-06-2018,1829,1822.15,1839,1821,1824.5,1829.83,3245034,5.94E+14,1712806,0.5278,15
20-06-2018,1824.5,1832,1836.3,1818.6,1822.45,1828.68,3107695,5.68E+14,2297300,0.7392,15
21-06-2018,1822.45,1832,1832,1817.6,1819.35,1822.83,2910659,5.31E+14,2119842,0.7283,15
22-06-2018,1819.35,1827,1827,1799.55,1809.8,1810.38,2949458,5.34E+14,2149173,0.7287,15
25-06-2018,1809.8,1811.9,1822.35,1806,1819.25,1817.52,2083217,3.79E+14,1348047,0.6471,15
26-06-2018,1819.25,1823,1861,1821,1852,1842.52,4679712,8.62E+14,3197021,0.6832,15
27-06-2018,1852,1860,1885.15,1851.25,1858,1870.51,4081208,7.63E+14,1967182,0.482,15
28-06-2018,1858,1865,1871,1826.3,1842.7,1846.23,4888125,9.02E+14,3110366,0.6363,15
29-06-2018,1842.7,1844.9,1867.4,1842.3,1847.75,1851.25,3506276,6.49E+14,2265670,0.6462,15
02-07-2018,1847.75,1852,1857.8,1841.1,1851.35,1852,2650290,4.91E+14,1969574,0.7432,15
03-07-2018,1851.35,1859.95,1879.9,1857.05,1874.05,1872.16,3242233,6.07E+14,2047537,0.6315,15
04-07-2018,1874.05,1879.9,1879.9,1857.15,1866.15,1863.61,2700614,5.03E+14,1997832,0.7398,15
05-07-2018,1866.15,1873,1887.5,1862.1,1880.3,1874.33,2472571,4.63E+14,1580212,0.6391,15
06-07-2018,1880.3,1882.85,1921,1881.65,1912.95,1907.65,3713781,7.08E+14,2110559,0.5683,15
09-07-2018,1912.95,1924,1924.4,1876.5,1883,1888.15,6151747,1.16E+15,4089052,0.6647,15
10-07-2018,1883,1898,1898.9,1870.75,1875.1,1881.79,5303302,9.98E+14,3366084,0.6347,15
11-07-2018,1875.1,1900,1998,1894.15,1979.9,1951.99,22903802,4.47E+15,9308170,0.4064,15
12-07-2018,1979.9,1984,1990.9,1960.5,1971.35,1972.52,6921701,1.37E+15,3235315,0.4674,15
13-07-2018,1971.35,1975,1997.9,1974,1981.1,1986.23,4148185,8.24E+14,1571340,0.3788,15
16-07-2018,1981.1,1990,1996,1977.45,1989.2,1988.74,2582159,5.14E+14,1428885,0.5534,15
17-07-2018,1989.2,1989,2009,1981,2002.15,1994.6,3315492,6.61E+14,2074936,0.6258,15
18-07-2018,2002.15,2005,2011.7,1993.05,2000.25,2000.88,2013869,4.03E+14,1182682,0.5873,15
19-07-2018,2000.25,2002.1,2010.45,1970,1981.4,1984.27,1746318,3.47E+14,806524,0.4618,15
20-07-2018,1981.4,1984.9,2000,1984,1996.6,1993.61,1934995,3.86E+14,1145691,0.5921,15
23-07-2018,1996.6,2001,2009.95,1986,2005.65,2005.83,2086201,4.18E+14,1490091,0.7143,15
24-07-2018,2005.65,2015,2015,1984.15,1999,1998.52,2038423,4.07E+14,1388444,0.6811,15
25-07-2018,1999,2001.9,2002,1968.4,1981.5,1979.25,1535492,3.04E+14,878512,0.5721,15
26-07-2018,1981.5,1974.95,1985,1955.1,1964.7,1968.67,3503036,6.90E+14,2533158,0.7231,15
27-07-2018,1964.7,1960.85,1964.65,1940.3,1943.75,1948.53,2033977,3.96E+14,1389322,0.6831,15
30-07-2018,1943.75,1943,1954.7,1931.55,1944.6,1942.3,1579251,3.07E+14,862487,0.5461,15
31-07-2018,1944.6,1942,1947,1928,1940.2,1934.85,2204803,4.27E+14,1494920,0.678,15
01-08-2018,1940.2,1949.95,1981.55,1949.8,1976.5,1972.85,2425180,4.78E+14,1409120,0.581,15
02-08-2018,1976.5,1980,1985,1945,1948.4,1960.41,1509287,2.96E+14,842778,0.5584,15
03-08-2018,1948.4,1956.5,1982.05,1956.5,1979.45,1973.58,1505131,2.97E+14,938806,0.6237,15
06-08-2018,1979.45,1997,1998.95,1972.25,1975.55,1981.25,1532249,3.04E+14,920478,0.6007,15
07-08-2018,1975.55,1978.2,1979.15,1960.5,1967.35,1967.34,1353560,2.66E+14,914572,0.6757,15
08-08-2018,1967.35,1972,1978.3,1962,1974,1969.57,1315062,2.59E+14,902368,0.6862,15
09-08-2018,1974,1980,1980.8,1966,1974.35,1974.51,2060297,4.07E+14,1627842,0.7901,15
10-08-2018,1974.35,1980.95,1996.5,1972.05,1993.1,1985.67,2784105,5.53E+14,2064227,0.7414,15
13-08-2018,1993.1,1997.8,2004.25,1990,2000.15,1998.04,3559575,7.11E+14,2630963,0.7391,15
14-08-2018,2000.15,1992,2024.6,1982.4,2003.55,2010.34,3311765,6.66E+14,1934826,0.5842,15
16-08-2018,2003.55,2000.3,2020.05,1995,2008.5,2008.49,2152065,4.32E+14,1390016,0.6459,15
17-08-2018,2008.5,2013.85,2021.9,2004,2012.75,2012.85,1213731,2.44E+14,719022,0.5924,15
20-08-2018,2012.75,2024,2024,2003.7,2009.95,2011.43,1587032,3.19E+14,1020783,0.6432,15
21-08-2018,2009.95,2010.15,2024,2004,2017.65,2015.38,1376866,2.77E+14,826204,0.6001,15
23-08-2018,2017.65,2022.8,2038,2020.3,2035.1,2030.81,3046791,6.19E+14,2229341,0.7317,15
24-08-2018,2035.1,2035.1,2046,2031,2043,2041.86,1570533,3.21E+14,1071112,0.682,15
27-08-2018,2043,2043,2059,2035,2050.9,2051.79,1532702,3.14E+14,1066284,0.6957,15
28-08-2018,2050.9,2055,2072,2052,2069.2,2065.5,1987983,4.11E+14,1297603,0.6527,15
29-08-2018,2069.2,2072.5,2076.6,2045.6,2072,2065.1,1525867,3.15E+14,896703,0.5877,15
30-08-2018,2072,2068,2085,2065.5,2082.4,2078.06,2408020,5.00E+14,1793156,0.7447,15
31-08-2018,2082.4,2082.3,2092,2074,2078.4,2082.1,2504554,5.21E+14,1422197,0.5678,15
03-09-2018,2078.4,2084.8,2090,2048.4,2052.9,2072.5,1439711,2.98E+14,816070,0.5668,15
04-09-2018,2052.9,2059.8,2104.75,2056.95,2098.9,2093.77,4420803,9.26E+14,2931637,0.6631,15
05-09-2018,2098.9,2100,2107.25,2075.05,2079.25,2086.52,1681106,3.51E+14,1034014,0.6151,15
06-09-2018,2079.25,2075,2081.5,2060.3,2075.3,2070.41,2238097,4.63E+14,1585975,0.7086,15
07-09-2018,2075.3,2079.3,2084,2065.4,2079.85,2076.27,1312182,2.72E+14,898428,0.6847,15
10-09-2018,2079.85,2084.4,2093.4,2074.25,2080.75,2083.98,1530539,3.19E+14,1177046,0.769,15
11-09-2018,2080.75,2089,2089,2042.2,2046.25,2055.93,3679745,7.57E+14,2033267,0.5526,15
12-09-2018,2046.25,2052.35,2068.9,2040,2043.95,2048.93,2307661,4.73E+14,1632725,0.7075,15
14-09-2018,2043.95,2044,2071.55,2018.15,2065.4,2042.02,3642038,7.44E+14,2334308,0.6409,15
17-09-2018,2065.4,2070,2077.8,2054.55,2074.15,2067.17,1033857,2.14E+14,547913,0.53,15
18-09-2018,2074.15,2073,2078.8,2057.6,2070.75,2069.75,1456507,3.01E+14,978158,0.6716,15
19-09-2018,2070.75,2071.9,2089,2066.85,2077.9,2081.53,1301268,2.71E+14,893572,0.6867,15
21-09-2018,2077.9,2077,2121,2050.15,2103.15,2083.75,4508530,9.39E+14,3097568,0.687,15
24-09-2018,2103.15,2115,2210.5,2098.15,2198.45,2168.27,3032226,6.57E+14,1315871,0.434,15
25-09-2018,2198.45,2204.9,2211.9,2153.8,2183.2,2186.15,2868778,6.27E+14,1361286,0.4745,15
26-09-2018,2183.2,2187,2199,2135.1,2142.15,2161.8,1970951,4.26E+14,1029552,0.5224,15
27-09-2018,2142.15,2141.9,2209.7,2135.8,2188.85,2175.57,3311802,7.21E+14,2154576,0.6506,15
28-09-2018,2188.85,2178,2190,2158.85,2183.7,2177.54,2904371,6.32E+14,1991218,0.6856,15
01-10-2018,2183.7,2190.9,2275.95,2190.35,2255.55,2242.36,3772208,8.46E+14,1984270,0.526,15
03-10-2018,2255.55,2250.3,2255,2155.6,2162.85,2195.08,3902322,8.57E+14,2169318,0.5559,15
04-10-2018,2162.85,2156.6,2156.65,2056.35,2064.8,2084.35,4762419,9.93E+14,2569525,0.5395,15
05-10-2018,2064.8,2050,2120,2020.9,2102.65,2079.05,3417624,7.11E+14,1731277,0.5066,15
08-10-2018,2102.65,2102.65,2122.2,2048.15,2077.55,2074.99,2010154,4.17E+14,757445,0.3768,15
09-10-2018,2077.55,2080.35,2107.65,2053.2,2091.8,2086.07,1867130,3.89E+14,945345,0.5063,15
10-10-2018,2091.8,2100,2105.95,2029,2043.6,2063.1,2749573,5.67E+14,1502793,0.5466,15
11-10-2018,2043.6,1985,2013,1941,1979.95,1984.8,4700256,9.33E+14,2021364,0.4301,15
12-10-2018,1979.95,1978,1978,1903,1918.3,1927.35,9373289,1.81E+15,2762121,0.2947,15
15-10-2018,1918.3,1940,1955.55,1920,1949.5,1939.74,2638151,5.12E+14,763748,0.2895,15
16-10-2018,1949.5,1958,1971.9,1935,1962.3,1952.66,2815425,5.50E+14,1452366,0.5159,15
17-10-2018,1962.3,1970,1989,1920,1929.4,1945.4,2779207,5.41E+14,1740869,0.6264,15
19-10-2018,1929.4,1929,1929,1870.05,1913.2,1896.96,3428776,6.50E+14,2021191,0.5895,15
22-10-2018,1913.2,1914,1916,1886.95,1903,1903.03,1778496,3.38E+14,1098447,0.6176,15
23-10-2018,1903,1888,1898,1837,1843.65,1865.59,2752811,5.14E+14,1768972,0.6426,15
24-10-2018,1843.65,1852.05,1874,1811.1,1848.5,1841.95,2735913,5.04E+14,1233577,0.4509,15
25-10-2018,1848.5,1844,1876.9,1825.05,1853,1859.3,2507233,4.66E+14,1384218,0.5521,15
26-10-2018,1853,1853.9,1853.9,1791.1,1799.1,1813.56,2285970,4.15E+14,1227023,0.5368,15
29-10-2018,1799.1,1808.7,1877.95,1784.35,1871,1832.62,2609483,4.78E+14,1435920,0.5503,15
30-10-2018,1871,1867,1909.4,1845,1894.8,1890.59,2404883,4.55E+14,1105832,0.4598,15
31-10-2018,1894.8,1900,1943.9,1875.45,1938.15,1915.93,2769190,5.31E+14,1465913,0.5294,15
01-11-2018,1938.15,1943.65,1944.35,1901.3,1935.75,1918.75,2769759,5.31E+14,1759583,0.6353,15
02-11-2018,1935.75,1934.2,1954.6,1905,1913.45,1926.04,1818635,3.50E+14,770182,0.4235,15
05-11-2018,1913.45,1910,1927.35,1884.75,1890.85,1901.41,1713366,3.26E+14,932470,0.5442,15
06-11-2018,1890.85,1894,1937.5,1891,1932.7,1926.88,1398710,2.70E+14,581307,0.4156,15
07-11-2018,1932.7,1940,1949,1937,1942.15,1942.26,144530,2.81E+13,41471,0.2869,15
09-11-2018,1942.15,1961,1961.95,1905,1909.2,1918.61,2570479,4.93E+14,1692526,0.6584,15
12-11-2018,1909.2,1908.5,1946.1,1908.5,1914.85,1928.01,2552008,4.92E+14,1323167,0.5185,15
13-11-2018,1914.85,1915,1939,1903,1934.95,1927.95,1418432,2.73E+14,724102,0.5105,15
14-11-2018,1934.95,1925,1929.9,1870,1880.65,1883.81,2422318,4.56E+14,1410903,0.5825,15
15-11-2018,1880.65,1864,1899,1857.6,1872.85,1881.5,1829123,3.44E+14,746855,0.4083,15
16-11-2018,1872.85,1889,1899.8,1870.25,1886.6,1883.01,1829729,3.45E+14,1011076,0.5526,15
19-11-2018,1886.6,1899,1907.35,1864.3,1902.45,1883.58,1740628,3.28E+14,964132,0.5539,15
20-11-2018,1902.45,1902,1902,1874.2,1878.25,1883.47,1190182,2.24E+14,569446,0.4785,15
21-11-2018,1878.25,1871,1871.05,1798.55,1812,1813.73,3840461,6.97E+14,1879471,0.4894,15
22-11-2018,1812,1820,1847.6,1809.95,1812.55,1830.63,3194219,5.85E+14,1785075,0.5588,15
26-11-2018,1812.55,1819,1860,1784.5,1846.1,1813.41,4333177,7.86E+14,2541269,0.5865,15
27-11-2018,1846.1,1854,1897.9,1835.35,1890.25,1864.24,3344839,6.24E+14,1708874,0.5109,15
28-11-2018,1890.25,1889,1989,1882.5,1983.9,1951.77,5313249,1.04E+15,2551399,0.4802,15
29-11-2018,1983.9,1997,1997,1942.55,1960.55,1964.64,4035441,7.93E+14,1363605,0.3379,15
30-11-2018,1960.55,1966,1991,1959.85,1968.25,1972.18,5268901,1.04E+15,3365155,0.6387,15
03-12-2018,1968.25,1984,1990,1968.3,1982.4,1978.67,1610576,3.19E+14,839773,0.5214,15
04-12-2018,1982.4,1983,2019.4,1971,2010.85,2004.77,3270615,6.56E+14,1493209,0.4566,15
05-12-2018,2010.85,2006,2018,1985,2006.75,2004.02,2501539,5.01E+14,1257790,0.5028,15
06-12-2018,2006.75,1998,2017,1979.6,1992.7,1997.82,2321216,4.64E+14,1077051,0.464,15
07-12-2018,1992.7,1985.05,2003.9,1973,1995.2,1991.36,1680420,3.35E+14,787957,0.4689,15
10-12-2018,1995.2,1975,2011,1960,1975.8,1988.81,2010786,4.00E+14,881798,0.4385,15
11-12-2018,1975.8,1970,2010,1961,2000,1993.07,2942014,5.86E+14,1411423,0.4797,15
12-12-2018,2000,2001.1,2022,1984.95,2016.8,2011.87,2219993,4.47E+14,941049,0.4239,15
13-12-2018,2016.8,2024,2029.7,1974.5,1982.6,1995.57,3748429,7.48E+14,2212914,0.5904,15
14-12-2018,1982.6,1983,1998.95,1975.25,1989.75,1984.61,2473761,4.91E+14,1452064,0.587,15
17-12-2018,1989.75,1999,2004.9,1985,1994.3,1993.85,1227921,2.45E+14,588400,0.4792,15
18-12-2018,1994.3,1991.9,2002,1976.4,1987.85,1986.56,1768742,3.51E+14,969344,0.548,15
19-12-2018,1987.85,1984.8,1984.8,1960.05,1968.45,1968.84,2498833,4.92E+14,1521333,0.6088,15
20-12-2018,1968.45,1953.8,1974.9,1946,1954.05,1955.65,1940277,3.79E+14,985457,0.5079,15
21-12-2018,1954.05,1948,1950,1886.55,1895.8,1913.17,3729956,7.14E+14,2165114,0.5805,15
24-12-2018,1895.8,1905.8,1938.9,1905,1918.5,1924.7,1864116,3.59E+14,584722,0.3137,15
26-12-2018,1918.5,1921.8,1921.8,1870.25,1889.2,1884.77,2446614,4.61E+14,1206484,0.4931,15
27-12-2018,1889.2,1909,1941.7,1872.1,1908.95,1920.44,4968201,9.54E+14,1869270,0.3762,15
28-12-2018,1908.95,1915,1920,1893,1896.05,1907.36,2239130,4.27E+14,1238176,0.553,15
31-12-2018,1896.05,1908,1909,1886.15,1893.05,1896.42,1879740,3.56E+14,1025862,0.5457,15
01-01-2019,1893.05,1896,1910,1885,1902.8,1899.78,1094883,2.08E+14,489139,0.4468,16
02-01-2019,1902.8,1905,1934.45,1900,1923.3,1922.9,2100463,4.04E+14,664045,0.3161,16
03-01-2019,1923.3,1919,1944.95,1893.1,1899.95,1916.85,2611668,5.01E+14,1250117,0.4787,16
04-01-2019,1899.95,1900,1901.2,1841,1876.85,1869.19,4280862,8.00E+14,1657983,0.3873,16
07-01-2019,1876.85,1891.8,1908.8,1881,1897.9,1894.04,1856423,3.52E+14,956009,0.515,16
08-01-2019,1897.9,1905.4,1906.4,1883.3,1893.55,1892.03,1691756,3.20E+14,795046,0.47,16
09-01-2019,1893.55,1907.4,1919,1866.7,1886.95,1897.56,2414376,4.58E+14,996472,0.4127,16
10-01-2019,1886.95,1890,1905,1872.1,1888.55,1891.77,3053461,5.78E+14,1290181,0.4225,16
11-01-2019,1888.55,1870,1875,1835,1842.55,1849.37,9209862,1.70E+15,2969901,0.3225,16
14-01-2019,1842.55,1850,1851,1810,1813.25,1817.21,3615370,6.57E+14,2059040,0.5695,16
15-01-2019,1813.25,1810,1869.35,1808,1867.8,1857.55,7711653,1.43E+15,1656095,0.2148,16
16-01-2019,1867.8,1870,1875,1847,1870.15,1861.89,2359280,4.39E+14,1033927,0.4382,16
17-01-2019,1870.15,1878,1898,1871.3,1894.3,1887.33,2625816,4.96E+14,1357445,0.517,16
18-01-2019,1894.3,1881,1904.2,1876,1900.65,1891.36,1683728,3.18E+14,811536,0.482,16
21-01-2019,1900.65,1902,1932,1895.45,1908.7,1916.27,2409803,4.62E+14,1055927,0.4382,16
22-01-2019,1908.7,1907.1,1918.25,1890,1901.9,1902.97,2457093,4.68E+14,1563235,0.6362,16
23-01-2019,1901.9,1901,1906.1,1870,1875.6,1882.8,2578169,4.85E+14,1508210,0.585,16
24-01-2019,1875.6,1884.8,1905.25,1875,1901.55,1893.8,1962927,3.72E+14,967677,0.493,16
25-01-2019,1901.55,1902,1935,1901,1920.8,1921.92,2327080,4.47E+14,1023079,0.4396,16
28-01-2019,1920.8,1933,1962,1925.5,1955,1948.39,2769033,5.40E+14,1458544,0.5267,16
29-01-2019,1955,1962,1989.05,1936.65,1982.75,1959.99,2557626,5.01E+14,1311491,0.5128,16
30-01-2019,1982.75,1979.6,1989.5,1954.65,1981.4,1975.06,2429575,4.80E+14,1325919,0.5457,16
31-01-2019,1981.4,1987,2019.75,1985,2014.1,2008.37,4094319,8.22E+14,2810409,0.6864,16
01-02-2019,2014.1,2009.5,2034.75,1998.1,2029.95,2022.08,3064163,6.20E+14,1682369,0.549,16
04-02-2019,2029.95,2029.95,2055.45,2023,2050.25,2039.87,1590764,3.24E+14,718838,0.4519,16
05-02-2019,2050.25,2050,2055,2028,2044.55,2043.13,1111404,2.27E+14,333979,0.3005,16
06-02-2019,2044.55,2049.9,2086.85,2041.05,2074.8,2067.55,1789812,3.70E+14,886665,0.4954,16
07-02-2019,2074.8,2074.75,2097.95,2067,2082.9,2084.77,1339945,2.79E+14,658726,0.4916,16
08-02-2019,2082.9,2075,2089.5,2051,2061.4,2072.46,1684474,3.49E+14,936611,0.556,16
11-02-2019,2061.4,2060,2096,2048.9,2065.9,2077.11,1778730,3.69E+14,901516,0.5068,16
12-02-2019,2065.9,2070,2070,2018,2051.6,2042.96,2422903,4.95E+14,1168012,0.4821,16
13-02-2019,2051.6,2062,2083,2050.5,2065.4,2064.32,2808581,5.80E+14,1586016,0.5647,16
14-02-2019,2065.4,2060.05,2075,2033.05,2044.6,2050.83,1724085,3.54E+14,917991,0.5325,16
15-02-2019,2044.6,2049,2052,2010.95,2029.7,2031.88,1930065,3.92E+14,1068343,0.5535,16
18-02-2019,2029.7,2037.6,2041.95,1962.65,1970.3,1988.87,2942184,5.85E+14,1668905,0.5672,16
19-02-2019,1970.3,1970,1971,1892,1904.8,1930.07,4408554,8.51E+14,2254434,0.5114,16
20-02-2019,1904.8,1915,1933.8,1881.3,1914.75,1908.2,4645778,8.87E+14,2232869,0.4806,16
21-02-2019,1914.75,1914.75,1940,1897.05,1914.2,1922.84,4683919,9.01E+14,2335145,0.4985,16
22-02-2019,1914.2,1917.2,1930,1905.1,1925.65,1920.72,2271955,4.36E+14,1355421,0.5966,16
25-02-2019,1925.65,1932.5,1990,1930.5,1985.15,1961.61,2934880,5.76E+14,1341508,0.4571,16
26-02-2019,1985.15,1984,2045.15,1972.25,2038.7,2022.12,6453309,1.30E+15,3366710,0.5217,16
27-02-2019,2038.7,2040,2074.95,2022,2058.1,2050.25,4732082,9.70E+14,2532055,0.5351,16
28-02-2019,2058.1,2060,2071.35,1977.6,1983.45,2009.42,8454295,1.70E+15,3927877,0.4646,16
01-03-2019,1983.45,1995.05,2005,1980.35,1995.4,1993.73,4148548,8.27E+14,2071633,0.4994,16
05-03-2019,1995.4,2005,2007,1976.6,1988.1,1987.11,2449622,4.87E+14,1394714,0.5694,16
06-03-2019,1988.1,1989.3,2015,1985.05,1999.6,2001.3,2635047,5.27E+14,1257394,0.4772,16
07-03-2019,1999.6,2005,2024.05,2000.2,2013.3,2014.4,2539884,5.12E+14,1392383,0.5482,16
08-03-2019,2013.3,2025,2033,2010.05,2022.7,2023.03,2031071,4.11E+14,971744,0.4784,16
11-03-2019,2022.7,2028.9,2033,2003.65,2014.8,2017.1,3111689,6.28E+14,2195339,0.7055,16
12-03-2019,2014.8,2014.05,2024.8,2003,2012.45,2015.6,2658550,5.36E+14,1716971,0.6458,16
13-03-2019,2012.45,2013,2015.9,1978.6,2000.5,2001.12,1833163,3.67E+14,821473,0.4481,16
14-03-2019,2000.5,2004.95,2007.8,1981,1987.4,1991.28,1905495,3.79E+14,1000627,0.5251,16
15-03-2019,1987.4,1998.9,2068.95,1991,2039.95,2040.01,5184318,1.06E+15,2256287,0.4352,16
18-03-2019,2039.95,2043,2064.6,2011,2022.8,2033.02,2349915,4.78E+14,867727,0.3693,16
19-03-2019,2022.8,2030,2030,1995.1,2022.8,2010.71,2373993,4.77E+14,1176359,0.4955,16
20-03-2019,2022.8,2028,2044.8,2000,2015.05,2025.82,3091165,6.26E+14,1678488,0.543,16
22-03-2019,2015.05,2015,2016,1983.3,2005.65,1998.96,3148149,6.29E+14,1787595,0.5678,16
25-03-2019,2005.65,2007.8,2007.8,1977.2,1984.25,1987.88,2429205,4.83E+14,1430988,0.5891,16
26-03-2019,1984.25,1984,1994.95,1958.05,1982.65,1971.46,2316539,4.57E+14,893480,0.3857,16
27-03-2019,1982.65,1994,1998,1961,1967.9,1979.12,2266166,4.49E+14,1163070,0.5132,16
28-03-2019,1967.9,1980,2014.6,1972.8,2000.3,1993.96,4054489,8.08E+14,2150827,0.5305,16
29-03-2019,2000.3,2019,2024.9,1983.55,2001.65,2001.7,2948955,5.90E+14,1191681,0.4041,16
01-04-2019,2001.65,2010,2039.95,2008.25,2031.65,2027.91,2095740,4.25E+14,748739,0.3573,16
02-04-2019,2031.65,2037.1,2086,2037,2079.3,2064.13,3719663,7.68E+14,1757245,0.4724,16
03-04-2019,2079.3,2085,2089.6,2058.1,2079.3,2073.86,2939886,6.10E+14,1164726,0.3962,16
04-04-2019,2079.3,2078.15,2079.7,2007.4,2014.5,2039.77,4397518,8.97E+14,2310866,0.5255,16
05-04-2019,2014.5,2028.65,2054.4,2018.8,2048.3,2037.19,3152103,6.42E+14,1536645,0.4875,16
08-04-2019,2048.3,2059,2075,2032.7,2070.75,2056.64,2194294,4.51E+14,788699,0.3594,16
09-04-2019,2070.75,2070,2098,2057.65,2091.5,2085.63,2690970,5.61E+14,1036682,0.3852,16
10-04-2019,2091.5,2083,2085.5,2036,2040.25,2053.91,3313062,6.80E+14,1821699,0.5499,16
11-04-2019,2040.25,2045,2055,2013.65,2019.5,2028.47,3422442,6.94E+14,1568180,0.4582,16
12-04-2019,2019.5,2038,2039,2007,2014.5,2019.97,3198471,6.46E+14,1040440,0.3253,16
15-04-2019,2014.5,2070,2119.8,2041,2113.3,2086.02,9189201,1.92E+15,3402175,0.3702,16
16-04-2019,2113.3,2120,2155.95,2115.55,2131.8,2137.54,5771952,1.23E+15,2514452,0.4356,16
18-04-2019,2131.8,2149.9,2155,2114.2,2150.05,2138.81,3413728,7.30E+14,1564757,0.4584,16
22-04-2019,2150.05,2148,2176,2145.6,2161.45,2165.74,2007135,4.35E+14,717594,0.3575,16
23-04-2019,2161.45,2163,2165.5,2134.05,2155.05,2147.21,2163524,4.65E+14,970246,0.4485,16
24-04-2019,2155.05,2158,2195,2156.1,2183.45,2172.32,3003071,6.52E+14,1718919,0.5724,16
25-04-2019,2183.45,2175,2205,2168.05,2195,2189.55,4211526,9.22E+14,2971130,0.7055,16
26-04-2019,2195,2203,2243.95,2193.15,2238.55,2225.36,2716958,6.05E+14,1175323,0.4326,16
30-04-2019,2238.55,2238.55,2266.95,2230.1,2260.35,2252.48,3488395,7.86E+14,2026970,0.5811,16
02-05-2019,2260.35,2255,2259.4,2211.1,2215.4,2227.88,2457699,5.48E+14,1064368,0.4331,16
03-05-2019,2215.4,2185,2186.05,2125,2132,2153,3780886,8.14E+14,1641641,0.4342,16
06-05-2019,2132,2110,2165,2108.5,2157.85,2150.11,2891422,6.22E+14,1224571,0.4235,16
07-05-2019,2157.85,2160.05,2184.35,2138.8,2151.95,2163.53,2201698,4.76E+14,975603,0.4431,16
08-05-2019,2151.95,2151,2168,2130.4,2152.85,2151.85,1824895,3.93E+14,781526,0.4283,16
09-05-2019,2152.85,2145,2184.1,2136.1,2172.55,2166.98,2264162,4.91E+14,1251459,0.5527,16
10-05-2019,2172.55,2175,2192,2125.85,2135.8,2161.83,2039633,4.41E+14,873181,0.4281,16
13-05-2019,2135.8,2133,2167,2121.65,2128.75,2143.87,1701744,3.65E+14,677242,0.398,16
14-05-2019,2128.75,2135,2159.8,2072.35,2092.35,2101.14,2456110,5.16E+14,926566,0.3772,16
15-05-2019,2092.35,2097,2124,2084.5,2095.4,2103.66,2346876,4.94E+14,1108059,0.4721,16
16-05-2019,2095.4,2096,2124,2077.05,2108.75,2107.55,1946529,4.10E+14,916519,0.4708,16
17-05-2019,2108.75,2112.6,2135,2090,2095.45,2107.34,1947908,4.10E+14,891442,0.4576,16
20-05-2019,2095.45,2125,2151.4,2050,2143.95,2119.5,2625116,5.56E+14,1154403,0.4398,16
21-05-2019,2143.95,2148.05,2148.7,2102.55,2109.75,2122.37,1863157,3.95E+14,1042172,0.5594,16
22-05-2019,2109.75,2110,2121.95,2075,2081.75,2091.31,2595795,5.43E+14,1410070,0.5432,16
23-05-2019,2081.75,2098,2115.35,2050,2054.05,2071.74,2541294,5.26E+14,1169296,0.4601,16
24-05-2019,2054.05,2070,2070,2032.25,2048,2051.14,2274208,4.66E+14,1255954,0.5523,16
27-05-2019,2048,2054.8,2068.95,2040.1,2055.15,2054.87,2329820,4.79E+14,1377094,0.5911,16
28-05-2019,2055.15,2060,2097.5,2045,2073.75,2076.46,5872979,1.22E+15,4034671,0.687,16
29-05-2019,2073.75,2080,2123.7,2077.1,2107.55,2109.46,3281320,6.92E+14,1508313,0.4597,16
30-05-2019,2107.55,2123,2156.55,2114.4,2146.3,2142.62,4971725,1.07E+15,2210404,0.4446,16
31-05-2019,2146.3,2160,2204.95,2152.25,2196.55,2184.11,4265370,9.32E+14,2338193,0.5482,16
03-06-2019,2196.55,2201,2247.65,2185.65,2242.3,2223.68,3682419,8.19E+14,1964140,0.5334,16
04-06-2019,2242.3,2224,2224,2175,2183.1,2195.01,2408658,5.29E+14,973876,0.4043,16
