Date,Prev_Close,Open,High,Low,Close,VWAP,Volume,Turnover,Deliverable_Volume,Perc_Deliverable
26-03-2010,894.3,904,910.95,898.1,907.05,906.15,209916,1.90E+13,78396,0.3735
29-03-2010,907.05,910.5,914.8,901.1,904.3,906.19,133002,1.21E+13,59676,0.4487
30-03-2010,904.3,904.3,909.95,880,882.55,892.76,417329,3.73E+13,157341,0.377
31-03-2010,882.55,880,881.3,849,853.1,864.27,661109,5.71E+13,296978,0.4492
01-04-2010,853.1,854,867.4,833,859.5,859.71,391499,3.37E+13,144493,0.3691
05-04-2010,859.5,870,870,849.1,860.75,860.55,238893,2.06E+13,102883,0.4307
06-04-2010,860.75,864.3,866.9,851.55,861.15,859.1,343822,2.95E+13,126126,0.3668
07-04-2010,861.15,855,867.05,841.1,851.05,857.42,307165,2.63E+13,120170,0.3912
08-04-2010,851.05,853,861,845.4,850.5,854.04,344166,2.94E+13,150213,0.4365
09-04-2010,850.5,852,858.25,847,850.05,851.65,220588,1.88E+13,97829,0.4435
12-04-2010,850.05,851,857,845.2,848.45,850.45,172916,1.47E+13,68189,0.3943
13-04-2010,848.45,847.9,855.9,838.5,846,848.28,483310,4.10E+13,156310,0.3234
15-04-2010,846,850,858.05,841.05,846.6,851.38,255662,2.18E+13,89467,0.3499
16-04-2010,846.6,845.05,848.4,837.05,840.5,842.4,138084,1.16E+13,58429,0.4231
19-04-2010,840.5,835,837.4,825,828.6,829.77,155158,1.29E+13,69457,0.4477
20-04-2010,828.6,830,833.3,821.1,822.1,826.75,86952,7.19E+12,29400,0.3381
21-04-2010,822.1,825,838.35,822.5,829.95,830.76,255270,2.12E+13,88761,0.3477
22-04-2010,829.95,825,840,825,830.25,835.14,183284,1.53E+13,74885,0.4086
23-04-2010,830.25,831,836,821.1,824.1,828.01,107044,8.86E+12,40795,0.3811
26-04-2010,824.1,826,834,820,822.25,826.28,147857,1.22E+13,70517,0.4769
27-04-2010,822.25,838.8,838.8,794.85,803.9,813.34,196647,1.60E+13,67534,0.3434
28-04-2010,803.9,786.1,797.8,762,770,765.39,5917096,4.53E+14,4348415,0.7349
29-04-2010,770,781,788,765.3,768.25,774.37,747169,5.79E+13,228372,0.3056
30-04-2010,768.25,781,781.5,768,774.2,774.3,274302,2.12E+13,79018,0.2881
03-05-2010,774.2,770.1,788,770.1,775.25,779.06,312022,2.43E+13,56348,0.1806
04-05-2010,775.25,780,783.95,740,743.75,761.65,399161,3.04E+13,122010,0.3057
05-05-2010,743.75,743.75,743.75,719.05,736.35,729.44,236256,1.72E+13,46486,0.1968
06-05-2010,736.35,742,756,726,734.2,741.76,500300,3.71E+13,83507,0.1669
07-05-2010,734.2,725.8,727.7,700,713,713.92,352894,2.52E+13,152725,0.4328
10-05-2010,713,725,734.9,715,731.85,725.87,287041,2.08E+13,62916,0.2192
11-05-2010,731.85,733,733,705,708.55,716.91,213124,1.53E+13,62689,0.2941
12-05-2010,708.55,712,741.9,702,734,722.99,391978,2.83E+13,77360,0.1974
13-05-2010,734,743,746,727.15,730.85,739.55,336157,2.49E+13,102719,0.3056
14-05-2010,730.85,727.65,732,706,713.95,720.48,155844,1.12E+13,48111,0.3087
17-05-2010,713.95,710,724,682,719,708.17,204389,1.45E+13,48497,0.2373
18-05-2010,719,720,726,709,713.4,716.13,140180,1.00E+13,34320,0.2448
19-05-2010,713.4,709,720,671.2,678.7,695.92,197774,1.38E+13,74366,0.376
20-05-2010,678.7,685,689,655.05,661.85,670.14,203635,1.36E+13,48957,0.2404
21-05-2010,661.85,657,658,632.6,653,646.74,208998,1.35E+13,64487,0.3086
24-05-2010,653,660,677,657.6,663.75,668.06,130465,8.72E+12,49428,0.3789
25-05-2010,663.75,665,665,636,640.5,650.64,147590,9.60E+12,40211,0.2725
26-05-2010,640.5,645,654.9,625.15,634.55,636.22,310554,1.98E+13,121738,0.392
27-05-2010,634.55,639.8,639.8,616.55,620.55,623.08,557617,3.47E+13,379115,0.6799
28-05-2010,620.55,647,647.8,626.05,644,636.81,247272,1.57E+13,53560,0.2166
31-05-2010,644,647,650.7,630.1,636.2,640.36,263337,1.69E+13,41931,0.1592
01-06-2010,636.2,636,654.95,632.15,638.15,645.47,392860,2.54E+13,71405,0.1818
02-06-2010,638.15,642,673.5,637,669.2,658.34,519714,3.42E+13,142137,0.2735
03-06-2010,669.2,685,718.9,675,714.7,699.85,1449990,1.01E+14,401355,0.2768
04-06-2010,714.7,718,721.05,701.55,705.3,708.41,608339,4.31E+13,99658,0.1638
07-06-2010,705.3,699,716.45,674.1,707.45,704.61,863193,6.08E+13,182286,0.2112
08-06-2010,707.45,713,720.9,695.05,701.25,711.33,522181,3.71E+13,70375,0.1348
09-06-2010,701.25,703.5,714.75,698.5,701.45,706.85,303138,2.14E+13,34049,0.1123
10-06-2010,701.45,705,717.5,702.5,715.35,711.15,316576,2.25E+13,92356,0.2917
11-06-2010,715.35,722.55,734.4,717.1,727.5,727.98,751280,5.47E+13,192135,0.2557
14-06-2010,727.5,730.1,744.5,727,739.4,735.69,296794,2.18E+13,69803,0.2352
15-06-2010,739.4,740.2,745,725.4,733.05,735.39,253520,1.86E+13,77717,0.3066
16-06-2010,733.05,740,740,723,726.95,731.01,145699,1.07E+13,35750,0.2454
17-06-2010,726.95,725,748,725,743.95,738.93,329688,2.44E+13,83202,0.2524
18-06-2010,743.95,744,755.9,730.3,735.8,745.24,583821,4.35E+13,169589,0.2905
21-06-2010,735.8,740,749.4,727.1,731.3,738.13,304065,2.24E+13,160188,0.5268
22-06-2010,731.3,725,733,681.7,717.05,724.23,428990,3.11E+13,204467,0.4766
23-06-2010,717.05,712,753.9,712,750.65,743.17,1260770,9.37E+13,253429,0.201
24-06-2010,750.65,754,755.1,735,739.4,742.15,667367,4.95E+13,293620,0.44
25-06-2010,739.4,740,748.7,736,738.65,743.87,162835,1.21E+13,40048,0.2459
28-06-2010,738.65,750,750,741,744,744.27,115055,8.56E+12,36888,0.3206
29-06-2010,744,746,762,731.85,737.85,749.55,554204,4.15E+13,153780,0.2775
30-06-2010,737.85,730.2,747.7,730.2,734.2,736.76,335110,2.47E+13,139652,0.4167
01-07-2010,734.2,728,746.4,728,736.3,739.99,297046,2.20E+13,38069,0.1282
02-07-2010,736.3,738.6,744,730,732.6,735.38,116731,8.58E+12,21141,0.1811
05-07-2010,732.6,742.1,764.2,742.1,753.65,754.84,517879,3.91E+13,128129,0.2474
06-07-2010,753.65,759.95,767,755.15,761.5,761.54,393417,3.00E+13,78528,0.1996
07-07-2010,761.5,762,767,746.75,756.4,758.45,330931,2.51E+13,71510,0.2161
08-07-2010,756.4,765,768,756.8,762.45,762,253029,1.93E+13,66464,0.2627
09-07-2010,762.45,765,782,763,776.7,776.91,626254,4.87E+13,223352,0.3566
12-07-2010,776.7,778.1,781.3,766.15,774.75,775.36,176319,1.37E+13,40196,0.228
13-07-2010,774.75,774.75,774.75,758,764.95,765.41,188622,1.44E+13,49500,0.2624
14-07-2010,764.95,768,778.35,760.3,764.45,770.51,194463,1.50E+13,48460,0.2492
15-07-2010,764.45,765,772,761.6,767.9,768.15,114759,8.82E+12,41399,0.3607
16-07-2010,767.9,760,775.65,760,770.9,772.33,116700,9.01E+12,33818,0.2898
19-07-2010,770.9,769.9,770.9,760,761.85,765.73,133473,1.02E+13,37368,0.28
20-07-2010,761.85,769.8,769.8,755,758.25,762.61,132899,1.01E+13,46383,0.349
21-07-2010,758.25,759.85,763.45,753,754.4,756.93,118755,8.99E+12,40539,0.3414
22-07-2010,754.4,754.7,755.6,746.8,749.7,750.21,118356,8.88E+12,51407,0.4343
23-07-2010,749.7,755,759.85,742,746.7,751.02,169799,1.28E+13,54831,0.3229
26-07-2010,746.7,751,752.5,732.5,737.55,743.5,218388,1.62E+13,51769,0.2371
27-07-2010,737.55,730.55,730.55,703,710.45,710.69,649175,4.61E+13,124085,0.1911
28-07-2010,710.45,710,729.7,706.25,716.65,719.31,433852,3.12E+13,82326,0.1898
29-07-2010,716.65,717.7,721.9,700.15,702.65,709.03,229540,1.63E+13,121803,0.5306
30-07-2010,702.65,705,713.9,697.7,700.2,706.3,148463,1.05E+13,59865,0.4032
02-08-2010,700.2,705,707.5,700.3,702.55,703.97,117506,8.27E+12,56965,0.4848
03-08-2010,702.55,704,725.95,703.5,722.55,716.88,330108,2.37E+13,86225,0.2612
04-08-2010,722.55,725.05,738.95,725.05,737.25,733.01,395414,2.90E+13,79278,0.2005
05-08-2010,737.25,737.25,741.95,724.1,726.4,733.7,193585,1.42E+13,61018,0.3152
06-08-2010,726.4,733.25,733.25,715,719,724.85,149987,1.09E+13,36321,0.2422
09-08-2010,719,717.35,726.7,715.9,722.35,721.36,115479,8.33E+12,30175,0.2613
10-08-2010,722.35,724.75,733.85,711.5,715.35,723.37,192345,1.39E+13,44976,0.2338
11-08-2010,715.35,712,731.9,711.3,713.6,722.66,242057,1.75E+13,29526,0.122
12-08-2010,713.6,701.9,719.8,701,710.1,711.75,108976,7.76E+12,39053,0.3584
13-08-2010,710.1,710,722.4,709.2,711.8,715.79,99228,7.10E+12,31272,0.3152
16-08-2010,711.8,713,718.65,701.2,708.15,712.31,92172,6.57E+12,33857,0.3673
17-08-2010,708.15,713,724.7,711.75,714.85,718.53,213989,1.54E+13,43887,0.2051
18-08-2010,714.85,720,720,707.6,715.75,713.18,119778,8.54E+12,19925,0.1663
19-08-2010,715.75,718,722,713,715.5,717.68,90092,6.47E+12,22783,0.2529
20-08-2010,715.5,715.5,715.5,708.65,710.75,712.39,57964,4.13E+12,15008,0.2589
23-08-2010,710.75,711,714.8,709.2,713.6,712.74,71936,5.13E+12,32189,0.4475
24-08-2010,713.6,710.75,718.8,703.5,705.75,712.31,121226,8.64E+12,37460,0.309
25-08-2010,705.75,704,709,693.4,695.45,699.79,101923,7.13E+12,34362,0.3371
26-08-2010,695.45,695,700,664.75,668.4,675.39,452715,3.06E+13,208319,0.4602
27-08-2010,668.4,668,678,654,656,661.58,277408,1.84E+13,83634,0.3015
30-08-2010,656,662,664.5,645.05,651,651.77,209901,1.37E+13,45968,0.219
31-08-2010,651,651,651,634.9,638.25,639.31,169703,1.08E+13,52015,0.3065
01-09-2010,638.25,638.25,652,632.5,646.8,642.41,119637,7.69E+12,30227,0.2527
02-09-2010,646.8,659,689.35,647,676.7,671.47,645520,4.33E+13,92605,0.1435
03-09-2010,676.7,680,704.55,677.25,700.05,696.92,1104652,7.70E+13,120722,0.1093
06-09-2010,700.05,707.5,710.6,693.15,704,704.21,375832,2.65E+13,53254,0.1417
07-09-2010,704,710,720.45,702.4,707.4,712.52,385693,2.75E+13,78313,0.203
08-09-2010,707.4,702.4,719.7,702.4,710.1,713.19,340757,2.43E+13,36378,0.1068
09-09-2010,710.1,715,716.9,705.1,711.2,711.83,152161,1.08E+13,38382,0.2522
13-09-2010,711.2,716,723.6,711.05,712.4,717.6,201128,1.44E+13,47393,0.2356
14-09-2010,712.4,720,722.5,706.05,713.75,713.27,309570,2.21E+13,45130,0.1458
15-09-2010,713.75,715.85,739.75,714.1,736.4,729.84,604807,4.41E+13,158054,0.2613
16-09-2010,736.4,739,744.25,717.1,719.85,730.56,344998,2.52E+13,67707,0.1963
17-09-2010,719.85,723.5,728.9,714.6,719.35,721.89,223229,1.61E+13,102524,0.4593
20-09-2010,719.35,721,725.7,715.5,718.8,719.87,182636,1.31E+13,86858,0.4756
21-09-2010,718.8,720,740.7,717.1,727.75,728.83,790616,5.76E+13,284814,0.3602
22-09-2010,727.75,737,798.8,735,787.95,773.3,3894828,3.01E+14,480863,0.1235
23-09-2010,787.95,795,812.75,792,800.9,805.01,2495276,2.01E+14,487880,0.1955
24-09-2010,800.9,802,807,767,773.45,781.23,1060222,8.28E+13,187490,0.1768
27-09-2010,773.45,764,787.8,754.1,776.4,779.79,796751,6.21E+13,126895,0.1593
28-09-2010,776.4,780,795.7,775,785.7,786.54,876984,6.90E+13,139682,0.1593
29-09-2010,785.7,810,851,785,793.25,793.97,856567,6.80E+13,232148,0.271
30-09-2010,793.25,788.8,795,746.2,752,761.95,1244699,9.48E+13,442075,0.3552
01-10-2010,752,756,769.9,753,767.5,764.89,463725,3.55E+13,84439,0.1821
04-10-2010,767.5,774,776,761.5,764.6,769.35,243715,1.88E+13,87290,0.3582
05-10-2010,764.6,759,769,754.4,765.05,762.79,225950,1.72E+13,48766,0.2158
06-10-2010,765.05,766,779.9,765.05,778,775.73,370727,2.88E+13,105193,0.2837
07-10-2010,778,780,787.9,758.7,763.9,778.57,311047,2.42E+13,85600,0.2752
08-10-2010,763.9,768.5,774.3,760.45,766.65,767.26,217085,1.67E+13,65500,0.3017
11-10-2010,766.65,767.05,774,765,767.45,769.14,105810,8.14E+12,30773,0.2908
12-10-2010,767.45,764.25,783.8,760.3,772.4,775.67,262484,2.04E+13,53334,0.2032
13-10-2010,772.4,777.8,791,773.15,787.25,785.68,443626,3.49E+13,164048,0.3698
14-10-2010,787.25,790,797.7,772,776.5,786.93,287409,2.26E+13,77226,0.2687
15-10-2010,776.5,780.05,783.95,746.5,752.25,765.95,173529,1.33E+13,66061,0.3807
18-10-2010,752.25,751,765,730,755.9,746.66,149195,1.11E+13,32564,0.2183
19-10-2010,755.9,757,769.8,751.3,761.25,761.79,152323,1.16E+13,55549,0.3647
20-10-2010,761.25,743,766,692.9,753.5,757.1,88567,6.71E+12,33057,0.3732
21-10-2010,753.5,756,759.8,751.2,756.9,756.38,68615,5.19E+12,19365,0.2822
22-10-2010,756.9,764,771,755.55,760.3,763.42,113251,8.65E+12,19517,0.1723
25-10-2010,760.3,767.7,771.5,761,764.65,766.21,97963,7.51E+12,30186,0.3081
26-10-2010,764.65,770.05,801.7,769.95,786.35,791.31,876111,6.93E+13,249632,0.2849
27-10-2010,786.35,790,792,764.1,770.75,771.73,341385,2.63E+13,84197,0.2466
28-10-2010,770.75,774,775,742,747.3,753.73,305466,2.30E+13,171123,0.5602
29-10-2010,747.3,749.7,758.1,721,729.25,736.06,178716,1.32E+13,67829,0.3795
01-11-2010,729.25,735,742,731,735.6,737.73,76411,5.64E+12,27020,0.3536
02-11-2010,735.6,740,744,721,724.55,728.1,142739,1.04E+13,47588,0.3334
03-11-2010,724.55,726.7,738.95,726.7,732.5,734.24,92970,6.83E+12,25885,0.2784
04-11-2010,732.5,738,749.9,733.1,748.75,744.62,156076,1.16E+13,72198,0.4626
05-11-2010,748.75,758,758,748,750.8,751.65,20753,1.56E+12,9667,0.4658
08-11-2010,750.8,754.95,759.75,745.1,748.85,754.3,116856,8.81E+12,33530,0.2869
09-11-2010,748.85,750,759,748,753.75,754.97,137461,1.04E+13,42017,0.3057
10-11-2010,753.75,750,762.75,750,754.5,757.43,100875,7.64E+12,33974,0.3368
11-11-2010,754.5,756,760,735.05,739.3,747.49,96135,7.19E+12,38336,0.3988
12-11-2010,739.3,735,739.95,725.05,728.3,730.42,119827,8.75E+12,55202,0.4607
15-11-2010,728.3,730,736,713.8,723.5,725.3,120008,8.70E+12,34992,0.2916
16-11-2010,723.5,715,720.8,690.05,691.7,699.58,254872,1.78E+13,100447,0.3941
18-11-2010,691.7,701,701,670.15,684.95,683.41,147930,1.01E+13,49754,0.3363
19-11-2010,684.95,693,715,675,679.45,684.43,77628,5.31E+12,30731,0.3959
22-11-2010,679.45,680.25,686.8,673.1,683,680.71,111115,7.56E+12,57984,0.5218
23-11-2010,683,680,696.4,663.1,673.6,682.39,238930,1.63E+13,71065,0.2974
24-11-2010,673.6,673.05,682.7,663.45,666.6,674.7,93475,6.31E+12,25167,0.2692
25-11-2010,666.6,675.45,675.45,615,623.65,636.85,336486,2.14E+13,183368,0.5449
26-11-2010,623.65,627,647.5,598.2,624.8,627.12,304108,1.91E+13,74167,0.2439
29-11-2010,624.8,630.05,643.8,616.05,631.7,630.35,183295,1.16E+13,71335,0.3892
30-11-2010,631.7,632,646.85,624,639.3,638.22,125814,8.03E+12,37385,0.2971
01-12-2010,639.3,655,680,635,671.15,662.41,141973,9.40E+12,32812,0.2311
02-12-2010,671.15,676.7,693.1,673,676.35,680.31,115157,7.83E+12,25712,0.2233
03-12-2010,676.35,680,681.8,661.5,668.95,669.43,88169,5.90E+12,12378,0.1404
06-12-2010,668.95,670,683,658.25,665.45,669.88,159808,1.07E+13,34976,0.2189
07-12-2010,665.45,667,675.4,660.05,671.55,670.51,106929,7.17E+12,18816,0.176
08-12-2010,671.55,670,672.95,660,663.85,665.42,61673,4.10E+12,17573,0.2849
09-12-2010,663.85,664.85,667.2,635,640.65,646.17,86541,5.59E+12,33392,0.3859
10-12-2010,640.65,635.55,651,623.15,642,640.64,70940,4.54E+12,19347,0.2727
13-12-2010,642,643.15,651.9,637.25,648.4,645.81,49217,3.18E+12,13944,0.2833
14-12-2010,648.4,654.9,684.95,646.45,673.85,672.26,266951,1.79E+13,48721,0.1825
15-12-2010,673.85,677,681.8,661.95,666.7,671.88,176725,1.19E+13,28742,0.1626
16-12-2010,666.7,678,685,645.1,669.45,668.49,78111,5.22E+12,20274,0.2596
20-12-2010,669.45,670,675,660.1,662.9,667.16,69044,4.61E+12,15160,0.2196
21-12-2010,662.9,665,709,658.5,699.15,695.72,687816,4.79E+13,108982,0.1584
22-12-2010,699.15,704.9,712,693.35,698.35,703.66,420319,2.96E+13,101171,0.2407
23-12-2010,698.35,698,701.95,682.05,685.25,687.84,131749,9.06E+12,26774,0.2032
24-12-2010,685.25,685,694.8,680.2,689.45,686.16,77576,5.32E+12,15251,0.1966
27-12-2010,689.45,692,703,685.5,694.05,696.98,111287,7.76E+12,30950,0.2781
28-12-2010,694.05,690.1,702,690,693.85,695.9,68973,4.80E+12,17430,0.2527
29-12-2010,693.85,700,709,693,694.95,696.9,63625,4.43E+12,19440,0.3055
30-12-2010,694.95,695.05,703.6,694.6,700.1,699.62,159173,1.11E+13,48151,0.3025
31-12-2010,700.1,704.85,709.9,701.2,702.4,705.68,134441,9.49E+12,46791,0.348
03-01-2011,702.4,710.5,719.95,705.05,711.65,713.43,154085,1.10E+13,42209,0.2739
04-01-2011,711.65,715,752,710.15,744.6,732.37,558549,4.09E+13,129423,0.2317
05-01-2011,744.6,748.8,751.75,726.3,728.55,740.57,355759,2.63E+13,76406,0.2148
06-01-2011,728.55,731.8,743.5,725,729.85,733.62,210825,1.55E+13,37129,0.1761
07-01-2011,729.85,730,735.95,703,707.7,720.5,142736,1.03E+13,38450,0.2694
10-01-2011,707.7,705,707.7,675.6,692.85,695.19,207866,1.45E+13,63484,0.3054
11-01-2011,692.85,688,697.8,675,682.35,689.32,145918,1.01E+13,68002,0.466
12-01-2011,682.35,683.2,702.6,675.05,695.25,686.82,110656,7.60E+12,28324,0.256
13-01-2011,695.25,690,699.9,680.05,686.5,692.49,93664,6.49E+12,21534,0.2299
14-01-2011,686.5,676.05,696.9,675,677.65,686.52,66785,4.58E+12,13704,0.2052
17-01-2011,677.65,685,738.6,646,691.6,684.7,190250,1.30E+13,71831,0.3776
18-01-2011,691.6,697.25,702,678.05,693,689.66,98532,6.80E+12,18123,0.1839
19-01-2011,693,698,712.8,684.1,689.45,700.16,185172,1.30E+13,29484,0.1592
20-01-2011,689.45,692,699.9,675,695.7,694.58,137595,9.56E+12,24156,0.1756
21-01-2011,695.7,695,704.75,687.1,690.45,694.63,204394,1.42E+13,22557,0.1104
24-01-2011,690.45,696.3,706.7,685,695.7,696.27,130668,9.10E+12,24202,0.1852
25-01-2011,695.7,699,700.45,683,692.35,690.75,113432,7.84E+12,42238,0.3724
27-01-2011,692.35,696.9,699,666.2,675.65,681.33,320578,2.18E+13,178657,0.5573
28-01-2011,675.65,677.9,677.9,645.3,655.05,656.9,87075,5.72E+12,24428,0.2805
31-01-2011,655.05,649.85,655,635.25,650.95,644.98,73915,4.77E+12,22103,0.299
01-02-2011,650.95,651,655,630.05,634.25,640.65,113921,7.30E+12,35845,0.3146
02-02-2011,634.25,641,645,634,641.05,639.55,109122,6.98E+12,29894,0.274
03-02-2011,641.05,640.95,651.85,637.8,650.15,646.06,100884,6.52E+12,25882,0.2566
04-02-2011,650.15,646.25,663,625.6,634.7,646.7,150498,9.73E+12,41311,0.2745
07-02-2011,634.7,637,642,626.15,629.5,632.9,64037,4.05E+12,16566,0.2587
08-02-2011,629.5,632.15,634.8,608,616,619.01,104337,6.46E+12,29086,0.2788
09-02-2011,616,616,623.95,561,583.1,598.08,214354,1.28E+13,69182,0.3227
10-02-2011,583.1,589.75,589.95,556.2,561.45,565.92,202081,1.14E+13,81335,0.4025
11-02-2011,561.45,565,576.55,476.85,571.7,551.13,272634,1.50E+13,35796,0.1313
14-02-2011,571.7,583,638.6,576.25,634.65,619.57,546777,3.39E+13,121413,0.2221
15-02-2011,634.65,637,643,617.85,635.7,634.35,224830,1.43E+13,55815,0.2483
16-02-2011,635.7,626.25,647,620,641.15,635.39,309931,1.97E+13,70335,0.2269
17-02-2011,641.15,645.25,674.8,639,666.8,666.29,406480,2.71E+13,144258,0.3549
18-02-2011,666.8,670.05,672.7,653,660.3,660.29,224019,1.48E+13,99327,0.4434
21-02-2011,660.3,659.1,681.7,650.25,677.4,664.79,132427,8.80E+12,48646,0.3673
22-02-2011,677.4,675,702.6,668.3,683.65,687.46,285468,1.96E+13,100633,0.3525
23-02-2011,683.65,688.7,691.75,670,683.45,680.66,181248,1.23E+13,51276,0.2829
24-02-2011,683.45,689.9,700,645.6,654.8,663.27,542549,3.60E+13,287719,0.5303
25-02-2011,654.8,655,666.95,635.2,641.65,645.57,211924,1.37E+13,82842,0.3909
28-02-2011,641.65,623,658.5,623,645.25,643.88,241479,1.55E+13,91644,0.3795
01-03-2011,645.25,650,679.9,642.05,675.95,664.58,205719,1.37E+13,66435,0.3229
03-03-2011,675.95,670,690,656.8,685.5,679.09,118200,8.03E+12,36876,0.312
04-03-2011,685.5,686,697.85,673.25,685.25,685.8,182604,1.25E+13,58559,0.3207
07-03-2011,685.25,676.15,684.95,666,678.6,677.37,69781,4.73E+12,20246,0.2901
08-03-2011,678.6,676.5,746.25,676.5,743.05,729.43,1757016,1.28E+14,489891,0.2788
09-03-2011,743.05,745,745,725.35,733.95,733.62,666398,4.89E+13,131257,0.197
10-03-2011,733.95,729.05,733.5,721,728.3,728.1,165410,1.20E+13,35787,0.2164
11-03-2011,728.3,720.8,745,716.05,730.4,735.98,345135,2.54E+13,72504,0.2101
14-03-2011,730.4,721.8,741.9,721.8,738.2,736.43,137682,1.01E+13,33596,0.244
15-03-2011,738.2,728,759,718.4,734.85,747.24,638394,4.77E+13,95710,0.1499
16-03-2011,734.85,742.05,751,735.15,739.1,743.99,132534,9.86E+12,34380,0.2594
17-03-2011,739.1,737.95,749.75,728.9,732.75,738.76,160976,1.19E+13,33503,0.2081
18-03-2011,732.75,732.75,739.8,699.4,704.85,712.61,345833,2.46E+13,117209,0.3389
21-03-2011,704.85,709,717.9,695.3,709.45,706.51,234381,1.66E+13,70129,0.2992
22-03-2011,709.45,709.95,716.35,699.1,710.65,709.01,153693,1.09E+13,17478,0.1137
23-03-2011,710.65,700.3,714.85,690,710.7,710.07,73345,5.21E+12,22118,0.3016
24-03-2011,710.7,715.05,739,713,735.7,731.01,252473,1.85E+13,43040,0.1705
25-03-2011,735.7,744.95,744.95,731,736.65,737.85,117956,8.70E+12,23227,0.1969
28-03-2011,736.65,742.35,743,716,724.95,727.99,121032,8.81E+12,46714,0.386
29-03-2011,724.95,724.65,737.9,671.4,681.45,690.53,811569,5.60E+13,512612,0.6316
30-03-2011,681.45,681,712,656,676.95,676.02,1085474,7.34E+13,592316,0.5457
31-03-2011,676.95,690.35,695,671.35,676.15,682.05,428141,2.92E+13,100780,0.2354
01-04-2011,676.15,672,697,671,693.55,690.08,261955,1.81E+13,93815,0.3581
04-04-2011,693.55,693,708.5,689.05,701.7,701.14,215015,1.51E+13,52297,0.2432
05-04-2011,701.7,705,721.85,695.2,717.95,711.6,263306,1.87E+13,63123,0.2397
06-04-2011,717.95,715,739.5,714,735.7,731.78,528580,3.87E+13,113701,0.2151
07-04-2011,735.7,735,754,720.25,750.3,741.97,667831,4.96E+13,112207,0.168
08-04-2011,750.3,755,761,735.1,742.25,746.7,423818,3.16E+13,116890,0.2758
11-04-2011,742.25,736.1,746.5,729,729.6,735.99,214850,1.58E+13,62726,0.292
13-04-2011,729.6,728,736.9,721.3,734.1,732.72,102603,7.52E+12,20917,0.2039
15-04-2011,734.1,734.15,744.45,728,732.3,736.75,252225,1.86E+13,68594,0.272
18-04-2011,732.3,736.15,739.05,702.65,705.6,720,143075,1.03E+13,33705,0.2356
19-04-2011,705.6,710,719,693.05,708.9,708.03,139095,9.85E+12,18770,0.1349
20-04-2011,708.9,705.5,726.8,705.5,723.8,722.05,117649,8.49E+12,29960,0.2547
21-04-2011,723.8,731.55,735,714,719.4,724.83,107683,7.81E+12,21209,0.197
25-04-2011,719.4,712.45,726,712.45,718.05,720.53,66385,4.78E+12,17148,0.2583
26-04-2011,718.05,718.35,731.5,714.05,725.05,726.1,257121,1.87E+13,36395,0.1415
27-04-2011,725.05,725.05,728.7,715.5,718.35,721.5,111732,8.06E+12,37891,0.3391
28-04-2011,718.35,719.8,719.8,684,688.55,693.26,781389,5.42E+13,505373,0.6468
29-04-2011,688.55,693.95,698.9,677.5,686.4,691.45,149300,1.03E+13,38780,0.2597
02-05-2011,686.4,686,696.45,678,687.3,686.55,124975,8.58E+12,16211,0.1297
03-05-2011,687.3,688.3,692.75,667.35,670.15,677.43,109176,7.40E+12,26958,0.2469
04-05-2011,670.15,670,671.95,656,664.45,665.46,96756,6.44E+12,29056,0.3003
05-05-2011,664.45,663.1,672.9,650,659.85,661.62,93316,6.17E+12,20848,0.2234
06-05-2011,659.85,668.95,674.9,650,669.4,661.84,113748,7.53E+12,18176,0.1598
09-05-2011,669.4,675.75,675.75,662.5,666.5,667.22,50751,3.39E+12,9446,0.1861
10-05-2011,666.5,669.7,682.45,665.4,675.2,676.29,133309,9.02E+12,21696,0.1627
11-05-2011,675.2,675.05,684.9,675.05,678.6,680.11,96021,6.53E+12,14549,0.1515
12-05-2011,678.6,676.9,684.05,664.2,667.3,675.35,95309,6.44E+12,14719,0.1544
